index,Country,SubRegion,latitude,longitude,total_ocas
4463,United Kingdom,UK/IE,52.46245194,-1.845011115,6
4464,United Kingdom,UK/IE,52.47152329,-1.474845648,3
4465,United Kingdom,UK/IE,52.47809219,-1.878486872,2
4466,United Kingdom,UK/IE,52.47893906,-1.878043413,2
4467,United Kingdom,UK/IE,52.48287201,-1.905017018,3
4468,United Kingdom,UK/IE,52.48304367,-1.905108929,18
4469,United Kingdom,UK/IE,52.48760605,-1.862669587,4
4470,United Kingdom,UK/IE,52.49032211,-1.917860031,13
4471,United Kingdom,UK/IE,52.5124588,-1.885428309,6
4472,United Kingdom,UK/IE,52.5293808,-1.784765005,5
4473,United Kingdom,UK/IE,52.53060913,-1.785858989,20
4474,United Kingdom,UK/IE,52.55921555,-2.100575686,6
4475,United Kingdom,UK/IE,52.58642578,-2.13163209,3
4476,United Kingdom,UK/IE,52.63048935,1.29481864,2
4477,United Kingdom,UK/IE,52.6317749,-1.131637454,3
4478,United Kingdom,UK/IE,52.65105057,1.267795324,3
4479,United Kingdom,UK/IE,52.6571312,-1.092220902,4
4480,United Kingdom,UK/IE,52.94212723,-1.17162776,7
4481,United Kingdom,UK/IE,52.95605087,-1.140905738,3
4482,United Kingdom,UK/IE,53.01173019,-2.185465336,4
4483,United Kingdom,UK/IE,53.02461624,-2.178575993,2
4484,United Kingdom,UK/IE,53.04840088,-2.99758625,2
4485,United Kingdom,UK/IE,53.22357178,-4.134449482,2
4486,United Kingdom,UK/IE,53.22954178,-0.536554217,2
4487,United Kingdom,UK/IE,53.37700272,-1.47463429,2
4488,United Kingdom,UK/IE,53.39619064,-1.407517314,2
4489,United Kingdom,UK/IE,53.3984642,-1.429731488,1
4490,United Kingdom,UK/IE,53.39860153,-1.447837234,7
4491,United Kingdom,UK/IE,53.41135788,-2.995090961,2
4492,United Kingdom,UK/IE,53.42723084,-2.997107744,10
4493,United Kingdom,UK/IE,53.42840195,-2.428598166,8
4494,United Kingdom,UK/IE,53.46223068,-2.236935616,6
4495,United Kingdom,UK/IE,53.46303177,-2.235832691,1
4496,United Kingdom,UK/IE,53.4630394,-2.235857725,2
4497,United Kingdom,UK/IE,53.46317673,-2.311322451,2
4498,United Kingdom,UK/IE,53.4641037,-2.236418486,2
4499,United Kingdom,UK/IE,53.46440506,-2.248020887,2
4500,United Kingdom,UK/IE,53.46799851,-2.293547153,2
4501,United Kingdom,UK/IE,53.46800613,-2.293465614,2
4502,United Kingdom,UK/IE,53.47516632,-2.307224035,18
4503,United Kingdom,UK/IE,53.47580719,-2.294843912,6
4504,United Kingdom,UK/IE,53.48012543,-2.297284842,10
4505,United Kingdom,UK/IE,53.48516083,-2.247593403,2
4506,United Kingdom,UK/IE,53.48517227,-2.247601271,20
4507,United Kingdom,UK/IE,53.48609161,-2.224025011,7
4508,United Kingdom,UK/IE,53.48976517,-2.633419752,2
4509,United Kingdom,UK/IE,53.52306747,-1.134903193,2
4510,United Kingdom,UK/IE,53.53866577,-2.115629911,3
4511,United Kingdom,UK/IE,53.72936249,-2.713955879,3
4512,United Kingdom,UK/IE,53.74274445,-0.342383891,2
4513,United Kingdom,UK/IE,53.74559021,-0.343262494,2
4514,United Kingdom,UK/IE,53.75398636,-0.312983394,2
4515,United Kingdom,UK/IE,53.75564575,-0.446370393,2
4516,United Kingdom,UK/IE,53.78195953,-1.591667056,16
4517,United Kingdom,UK/IE,53.79237366,-1.540474772,2
4518,United Kingdom,UK/IE,53.79881287,-1.545730233,19
4519,United Kingdom,UK/IE,53.79970169,-1.549200058,21
4520,United Kingdom,UK/IE,53.80075455,-1.549077392,3
4521,United Kingdom,UK/IE,53.80376816,-1.579968572,4
4522,United Kingdom,UK/IE,54.13651276,-0.796925128,2
4523,United Kingdom,UK/IE,54.13806534,-2.612291813,2
4524,United Kingdom,UK/IE,54.14159012,-4.481762886,2
4525,United Kingdom,UK/IE,54.537117,-1.567502856,1
4526,United Kingdom,UK/IE,54.58036041,-5.949190617,6
4527,United Kingdom,UK/IE,54.58397675,-1.250810623,5
4528,United Kingdom,UK/IE,54.59572601,-5.937111855,3
4529,United Kingdom,UK/IE,54.59620285,-5.925779343,12
4530,United Kingdom,UK/IE,54.87520981,-1.592227221,2
4531,United Kingdom,UK/IE,54.89264298,-2.930197239,2
4532,United Kingdom,UK/IE,54.89752579,-2.840965748,2
4533,United Kingdom,UK/IE,54.9733963,-1.608054042,2
4534,United Kingdom,UK/IE,55.0163765,-1.550536394,9
4535,United Kingdom,UK/IE,55.01707459,-1.503646851,2
4536,United Kingdom,UK/IE,55.8351326,-3.952393293,2
4537,United Kingdom,UK/IE,55.86131668,-4.267610073,2
4538,United Kingdom,UK/IE,55.86173248,-4.267652035,18
4539,United Kingdom,UK/IE,55.87525177,-4.249110699,9
4540,United Kingdom,UK/IE,55.9293251,-3.294100523,3
4541,United Kingdom,UK/IE,55.94369888,-3.232035398,2
4542,United Kingdom,UK/IE,55.95000458,-3.335772514,8
4543,United Kingdom,UK/IE,55.95899963,-3.168231964,4
4544,United Kingdom,UK/IE,56.460289,-2.973948002,1
4545,United Kingdom,UK/IE,57.14303207,-2.105451345,2
4546,United Kingdom,UK/IE,57.18965912,-2.092871428,4
4547,United States,United States,19.72423363,-155.0879211,2
4548,United States,United States,20.88673019,-156.5031281,2
4549,United States,United States,21.31020546,-157.8591766,4
4550,United States,United States,25.78264809,-80.19315338,117
4551,United States,United States,25.79294205,-80.38062286,55
4552,United States,United States,25.84841728,-80.19488525,4
4553,United States,United States,25.85191727,-80.14131165,2
4554,United States,United States,26.16773224,-81.79981995,1
4555,United States,United States,26.20192146,-98.23138428,1
4556,United States,United States,26.27476502,-80.29228973,2
4557,United States,United States,26.64452362,-81.86805725,8
4558,United States,United States,27.22440529,-97.79132843,1
4559,United States,United States,27.26786041,-80.43205261,1
4560,United States,United States,27.67691994,-97.36766815,2
4561,United States,United States,27.8946228,-97.15106201,1
4562,United States,United States,27.94994164,-82.45840454,43
4563,United States,United States,27.96497345,-82.78381348,2
4564,United States,United States,28.01869583,-82.52332306,1
4565,United States,United States,28.50369644,-81.43785858,1
4566,United States,United States,28.61117935,-81.4238739,10
4567,United States,United States,28.61588478,-81.38941193,1
4568,United States,United States,28.62351036,-81.42469025,1
4569,United States,United States,28.8253479,-97.00458527,2
4570,United States,United States,29.29988098,-96.08887482,2
4571,United States,United States,29.4288578,-98.48679352,2
4572,United States,United States,29.42936897,-98.48679352,1
4573,United States,United States,29.47194672,-98.67182922,2
4574,United States,United States,29.53985214,-98.07789612,3
4575,United States,United States,29.56878471,-90.37797546,1
4576,United States,United States,29.65818787,-95.44321442,1
4577,United States,United States,29.66451454,-95.59832764,2
4578,United States,United States,29.78700829,-95.44033814,4
4579,United States,United States,29.80913162,-98.34336853,3
4580,United States,United States,29.84378815,-95.5570221,97
4581,United States,United States,29.90600395,-97.90853882,4
4582,United States,United States,29.93847466,-95.32019806,1
4583,United States,United States,29.94311142,-95.4172821,2
4584,United States,United States,29.97938728,-90.1531601,1
4585,United States,United States,30.06526566,-95.18858337,2
4586,United States,United States,30.07682037,-99.23828888,2
4587,United States,United States,30.16908264,-93.37712097,1
4588,United States,United States,30.19730759,-93.19890595,1
4589,United States,United States,30.19892693,-97.7137146,2
4590,United States,United States,30.20649338,-97.69949341,4
4591,United States,United States,30.20684433,-85.84133911,2
4592,United States,United States,30.23852921,-90.92009735,2
4593,United States,United States,30.25998306,-92.02841187,1
4594,United States,United States,30.29204369,-97.71179962,1
4595,United States,United States,30.29395676,-82.98221588,3
4596,United States,United States,30.30290985,-95.47183228,2
4597,United States,United States,30.31219673,-95.45999908,1
4598,United States,United States,30.31924629,-95.60501862,1
4599,United States,United States,30.3269825,-81.66916657,1
4600,United States,United States,30.34157944,-95.46512604,2
4601,United States,United States,30.35981751,-89.16434479,2
4602,United States,United States,30.38345337,-88.53022766,1
4603,United States,United States,30.39833069,-88.88859558,1
4604,United States,United States,30.40978622,-91.17738342,1
4605,United States,United States,30.43406105,-97.69898224,2
4606,United States,United States,30.43507004,-84.29083252,4
4607,United States,United States,30.64276886,-96.33300018,2
4608,United States,United States,30.64286614,-97.67095184,2
4609,United States,United States,30.69526291,-88.04384613,2
4610,United States,United States,30.71631622,-95.56471252,1
4611,United States,United States,30.7294178,-94.93642426,1
4612,United States,United States,30.8001976,-81.68897247,1
4613,United States,United States,30.86155891,-84.00071716,1
4614,United States,United States,31.1222477,-97.73026276,4
4615,United States,United States,31.13423157,-93.28845215,1
4616,United States,United States,31.22702026,-85.39834595,1
4617,United States,United States,31.35832596,-92.3866806,2
4618,United States,United States,31.41638947,-110.8491669,3
4619,United States,United States,31.44405556,-100.4981308,2
4620,United States,United States,31.49796867,-97.19332886,3
4621,United States,United States,31.6059494,-94.65327454,1
4622,United States,United States,31.66379547,-89.16602325,2
4623,United States,United States,31.71508598,-83.25379181,4
4624,United States,United States,31.75568581,-106.4929581,4
4625,United States,United States,31.76701355,-93.08930969,1
4626,United States,United States,31.79466248,-85.96577454,1
4627,United States,United States,31.81723404,-102.3860931,3
4628,United States,United States,31.93075752,-105.2011948,1
4629,United States,United States,31.96502686,-102.1084595,2
4630,United States,United States,32.23176575,-82.40246582,1
4631,United States,United States,32.23568344,-110.9516983,1
4632,United States,United States,32.23921585,-80.96437836,3
4633,United States,United States,32.24300766,-110.9752884,8
4634,United States,United States,32.29245377,-90.18615723,2
4635,United States,United States,32.29569244,-90.18011475,2
4636,United States,United States,32.35388565,-95.31969452,2
4637,United States,United States,32.36414337,-86.27178192,2
4638,United States,United States,32.43519211,-81.74481201,2
4639,United States,United States,32.43948746,-99.78805542,2
4640,United States,United States,32.46984863,-85.02838898,2
4641,United States,United States,32.48601532,-97.27848053,2
4642,United States,United States,32.50313187,-94.74080658,2
4643,United States,United States,32.52577972,-93.71820068,2
4644,United States,United States,32.54872131,-94.36273193,1
4645,United States,United States,32.55569458,-84.92444611,2
4646,United States,United States,32.58284378,-97.82487488,1
4647,United States,United States,32.59037781,-81.50518036,1
4648,United States,United States,32.65288544,-85.35728455,1
4649,United States,United States,32.69664383,-103.107254,3
4650,United States,United States,32.74110794,-96.36087036,1
4651,United States,United States,32.74262619,-94.93529511,2
4652,United States,United States,32.7782402,-96.79852295,1
4653,United States,United States,32.78727722,-96.79427338,2
4654,United States,United States,32.79607391,-95.45300293,2
4655,United States,United States,32.80029678,-96.81952667,2
4656,United States,United States,32.80032349,-96.82006073,136
4657,United States,United States,32.83819962,-109.7136917,1
4658,United States,United States,32.84048843,-117.1683731,45
4659,United States,United States,32.85478973,-80.01464081,2
4660,United States,United States,32.86016464,-79.91255188,1
4661,United States,United States,32.87551498,-105.9299774,2
4662,United States,United States,32.88765717,-117.2387848,1
4663,United States,United States,32.89709091,-96.98299408,1
4664,United States,United States,32.91191483,-96.87064362,1
4665,United States,United States,32.95187378,-80.66790772,1
4666,United States,United States,33.08771896,-111.9532471,1
4667,United States,United States,33.11150742,-96.81537628,1
4668,United States,United States,33.14129257,-94.96956635,1
4669,United States,United States,33.19690704,-80.00718689,1
4670,United States,United States,33.20611572,-87.56443787,2
4671,United States,United States,33.34140015,-96.5513382,1
4672,United States,United States,33.39511108,-111.9700699,51
4673,United States,United States,33.39740372,-94.02033997,1
4674,United States,United States,33.41098785,-91.06249237,1
4675,United States,United States,33.41402435,-101.9314728,1
4676,United States,United States,33.416008,-112.0094452,2
4677,United States,United States,33.44079208,-94.08255768,1
4678,United States,United States,33.4424057,-96.92567444,1
4679,United States,United States,33.45200348,-112.0720444,1
4680,United States,United States,33.46639633,-86.83121491,1
4681,United States,United States,33.48228455,-82.09850311,4
4682,United States,United States,33.49566269,-112.0023117,27
4683,United States,United States,33.52835083,-81.70674133,1
4684,United States,United States,33.5322876,-101.8859482,1
4685,United States,United States,33.58496475,-101.8488083,2
4686,United States,United States,33.64974976,-97.37423706,1
4687,United States,United States,33.66077805,-95.5364151,1
4688,United States,United States,33.67665482,-96.58960724,1
4689,United States,United States,33.68325043,-117.8340759,1
4690,United States,United States,33.68790436,-117.8424072,2
4691,United States,United States,33.69079971,-117.8458099,1
4692,United States,United States,33.7170105,-117.8059692,2
4693,United States,United States,33.72938538,-84.4201355,73
4694,United States,United States,33.75450134,-84.39011383,2
4695,United States,United States,33.75545502,-84.3915329,2
4696,United States,United States,33.75545883,-84.39144898,1
4697,United States,United States,33.75555801,-84.39141083,58
4698,United States,United States,33.75580597,-84.39106751,2
4699,United States,United States,33.75585175,-84.39124298,1
4700,United States,United States,33.75863266,-84.38800812,66
4701,United States,United States,33.89170075,-79.0435791,4
4702,United States,United States,33.9300499,-81.29244232,2
4703,United States,United States,33.94464493,-80.33711243,1
4704,United States,United States,33.9536705,-84.22743988,1
4705,United States,United States,33.95998001,-80.37336731,1
4706,United States,United States,33.9773407,-78.40695953,2
4707,United States,United States,33.99695969,-117.3457031,1
4708,United States,United States,34.00659943,-81.02975464,3
4709,United States,United States,34.04645157,-118.2590179,120
4710,United States,United States,34.04741287,-118.2573853,82
4711,United States,United States,34.06178665,-118.3532333,2
4712,United States,United States,34.12281418,-93.08007813,1
4713,United States,United States,34.14832306,-99.229599,2
4714,United States,United States,34.15204239,-82.39386749,1
4715,United States,United States,34.17468643,-97.13858795,4
4716,United States,United States,34.19815826,-82.09062195,2
4717,United States,United States,34.20371628,-83.45986939,4
4718,United States,United States,34.20942307,-90.5980072,1
4719,United States,United States,34.24788284,-88.99867249,2
4720,United States,United States,34.31586456,-86.49546814,2
4721,United States,United States,34.33217621,-82.38821411,2
4722,United States,United States,34.41524887,-80.34944153,1
4723,United States,United States,34.4679184,-80.2564621,1
4724,United States,United States,34.46906281,-103.1963577,2
4725,United States,United States,34.48869705,-93.09124756,1
4726,United States,United States,34.49549103,-85.84559631,1
4727,United States,United States,34.49629974,-114.333374,2
4728,United States,United States,34.60013962,-92.54947662,1
4729,United States,United States,34.60323334,-112.4599075,2
4730,United States,United States,34.60356522,-98.39592743,2
4731,United States,United States,34.61759567,-83.79614258,1
4732,United States,United States,34.67184067,-84.49024963,1
4733,United States,United States,34.69652557,-82.95782471,2
4734,United States,United States,34.70837021,-81.21194458,1
4735,United States,United States,34.71473312,-86.6129303,3
4736,United States,United States,34.751091,-84.95967865,1
4737,United States,United States,34.7731247,-92.26239014,10
4738,United States,United States,34.78922653,-92.39899445,3
4739,United States,United States,34.86493683,-111.7957077,1
4740,United States,United States,34.91604996,-85.1103363,1
4741,United States,United States,34.92238617,-81.02441406,3
4742,United States,United States,34.928051,-80.99781036,3
4743,United States,United States,34.94586563,-83.84659576,1
4744,United States,United States,34.96419907,-92.02837372,1
4745,United States,United States,35.0397377,-85.28956604,4
4746,United States,United States,35.04090118,-85.28014374,3
4747,United States,United States,35.05111313,-78.44192505,1
4748,United States,United States,35.08618164,-106.6518631,12
4749,United States,United States,35.08773804,-92.44054413,1
4750,United States,United States,35.12084198,-106.7022247,1
4751,United States,United States,35.1220665,-77.08988953,2
4752,United States,United States,35.13540268,-80.93695068,2
4753,United States,United States,35.16168213,-101.9007111,2
4754,United States,United States,35.18598938,-111.6671906,1
4755,United States,United States,35.18626785,-111.657547,1
4756,United States,United States,35.21796036,-80.83753967,4
4757,United States,United States,35.22153854,-97.47743225,3
4758,United States,United States,35.22206116,-80.83525848,2
4759,United States,United States,35.22433853,-114.0131683,1
4760,United States,United States,35.25631714,-77.60634613,1
4761,United States,United States,35.26501846,-106.7025528,1
4762,United States,United States,35.26554489,-80.82009125,1
4763,United States,United States,35.27860642,-93.10275269,1
4764,United States,United States,35.30836487,-82.44956207,1
4765,United States,United States,35.3416214,-89.90054321,1
4766,United States,United States,35.46512985,-97.47431946,1
4767,United States,United States,35.46684647,-97.64928436,3
4768,United States,United States,35.47037125,-97.516922,2
4769,United States,United States,35.48342896,-92.03678131,1
4770,United States,United States,35.57863236,-80.81983185,1
4771,United States,United States,35.58886337,-77.38354492,2
4772,United States,United States,35.59406662,-82.55792236,2
4773,United States,United States,35.61591339,-88.81833649,1
4774,United States,United States,35.62586594,-86.69509125,1
4775,United States,United States,35.68619537,-85.77459717,1
4776,United States,United States,35.74201965,-85.45535278,1
4777,United States,United States,35.7428894,-95.33938599,1
4778,United States,United States,35.74807358,-85.46751404,1
4779,United States,United States,35.76911926,-91.62489319,1
4780,United States,United States,35.77070236,-91.64060974,2
4781,United States,United States,35.78713989,-78.64669037,1
4782,United States,United States,35.81537628,-90.6893158,1
4783,United States,United States,35.87088013,-84.14588928,2
4784,United States,United States,35.90559769,-78.85199738,1
4785,United States,United States,35.92412567,-77.83905792,2
4786,United States,United States,35.94311905,-77.79425812,14
4787,United States,United States,35.95240784,-86.6701355,2
4788,United States,United States,35.95721436,-85.82958984,1
4789,United States,United States,35.95840836,-79.95702362,2
4790,United States,United States,35.96006393,-80.7719574,1
4791,United States,United States,35.96142197,-88.93994904,2
4792,United States,United States,36.02404404,-90.51144409,1
4793,United States,United States,36.06518936,-115.1306992,40
4794,United States,United States,36.06567764,-80.63874817,1
4795,United States,United States,36.07126236,-86.69254303,1
4796,United States,United States,36.07660294,-90.99913788,2
4797,United States,United States,36.07795334,-94.21246338,3
4798,United States,United States,36.09873581,-80.23885346,1
4799,United States,United States,36.11127472,-97.04056549,1
4800,United States,United States,36.16262817,-86.7763443,1
4801,United States,United States,36.16281891,-86.77864075,2
4802,United States,United States,36.16309357,-95.98755646,2
4803,United States,United States,36.16850662,-115.1406784,4
4804,United States,United States,36.18914795,-86.80410767,1
4805,United States,United States,36.20531464,-116.0006027,2
4806,United States,United States,36.2306633,-86.52107239,2
4807,United States,United States,36.28792572,-85.627388,1
4808,United States,United States,36.34180832,-81.53310394,1
4809,United States,United States,36.34208298,-82.3349762,1
4810,United States,United States,36.34522629,-80.62815857,1
4811,United States,United States,36.35449982,-85.66007996,2
4812,United States,United States,36.39158249,-97.90677643,1
4813,United States,United States,36.39985657,-83.01860046,1
4814,United States,United States,36.49982452,-84.51161194,2
4815,United States,United States,36.50483704,-86.00496674,2
4816,United States,United States,36.51368713,-87.29779816,2
4817,United States,United States,36.52626419,-87.3510437,2
4818,United States,United States,36.62327576,-95.09141541,2
4819,United States,United States,36.64367294,-93.21851349,2
4820,United States,United States,36.64910889,-82.58648682,1
4821,United States,United States,36.68283081,-101.4813995,1
4822,United States,United States,36.72159958,-82.81221008,1
4823,United States,United States,36.74404526,-88.63767242,1
4824,United States,United States,36.8042984,-114.0691986,1
4825,United States,United States,36.81431961,-89.96083832,1
4826,United States,United States,36.8461647,-119.7993622,2
4827,United States,United States,36.84980011,-78.82870483,2
4828,United States,United States,36.85758972,-119.7851181,1
4829,United States,United States,36.86097336,-76.23593903,31
4830,United States,United States,36.91829681,-80.3246994,1
4831,United States,United States,36.95620346,-86.42225647,1
4832,United States,United States,36.99701691,-85.91539764,1
4833,United States,United States,37.02243805,-79.80773926,2
4834,United States,United States,37.06243134,-94.46964264,3
4835,United States,United States,37.08052445,-88.6133728,1
4836,United States,United States,37.08146668,-113.6071701,1
4837,United States,United States,37.12096024,-113.6231003,1
4838,United States,United States,37.12973404,-113.6092682,2
4839,United States,United States,37.18571854,-93.2498169,2
4840,United States,United States,37.21813583,-93.29066467,2
4841,United States,United States,37.24150467,-121.7817612,141
4842,United States,United States,37.25616074,-121.9646301,12
4843,United States,United States,37.25959015,-121.9626465,32
4844,United States,United States,37.32928467,-92.8836441,2
4845,United States,United States,37.34473038,-82.9763031,1
4846,United States,United States,37.37625885,-121.9707031,31
4847,United States,United States,37.44589615,-122.1607742,2
4848,United States,United States,37.51189041,-94.84310913,2
4849,United States,United States,37.57739639,-97.49668884,1
4850,United States,United States,37.58495331,-79.05225372,1
4851,United States,United States,37.64299774,-118.9548187,1
4852,United States,United States,37.69900131,-77.43627167,1
4853,United States,United States,37.71912003,-85.83879089,1
4854,United States,United States,37.7233429,-122.3978195,2
4855,United States,United States,37.77091599,-122.415535,2
4856,United States,United States,37.78866959,-122.3905106,2
4857,United States,United States,37.80161285,-92.15749359,1
4858,United States,United States,37.8045845,-81.23471069,2
4859,United States,United States,37.81240845,-85.47028351,1
4860,United States,United States,37.82945252,-82.85206604,1
4861,United States,United States,37.83518219,-82.38578033,2
4862,United States,United States,37.83832932,-85.94232941,1
4863,United States,United States,37.91842651,-83.26126862,2
4864,United States,United States,37.97819138,-87.58274841,2
4865,United States,United States,37.98428726,-78.25283051,1
4866,United States,United States,38.01161194,-122.0406418,2
4867,United States,United States,38.01987457,-84.53923798,2
4868,United States,United States,38.0310173,-78.48693085,4
4869,United States,United States,38.04227829,-84.46743012,2
4870,United States,United States,38.04598236,-84.4945755,3
4871,United States,United States,38.06978989,-78.89051056,1
4872,United States,United States,38.10697174,-86.91468811,1
4873,United States,United States,38.18816757,-92.81084442,1
4874,United States,United States,38.1940918,-84.87789917,1
4875,United States,United States,38.19564056,-81.49565125,1
4876,United States,United States,38.21056366,-91.15844727,2
4877,United States,United States,38.27109146,-104.6098709,1
4878,United States,United States,38.29545975,-81.74639893,2
4879,United States,United States,38.33486939,-90.15100861,1
4880,United States,United States,38.39116669,-86.93196869,1
4881,United States,United States,38.39890671,-81.85020447,2
4882,United States,United States,38.41921616,-122.7515945,2
4883,United States,United States,38.42110443,-82.49429321,1
4884,United States,United States,38.45521927,-104.6066208,1
4885,United States,United States,38.47946167,-107.8752823,2
4886,United States,United States,38.51903153,-107.9126129,2
4887,United States,United States,38.58693314,-121.5287476,2
4888,United States,United States,38.58702469,-121.5302505,2
4889,United States,United States,38.6293335,-90.19730377,34
4890,United States,United States,38.64229202,-92.78778076,1
4891,United States,United States,38.67845154,-87.52919006,2
4892,United States,United States,38.70936966,-90.41727448,1
4893,United States,United States,38.75057602,-121.282547,2
4894,United States,United States,38.76370621,-121.2912445,2
4895,United States,United States,38.77129364,-88.50164032,2
4896,United States,United States,38.77758408,-76.07660675,2
4897,United States,United States,38.82353592,-78.55690765,2
4898,United States,United States,38.83385086,-104.8197327,10
4899,United States,United States,38.83943558,-104.4895859,1
4900,United States,United States,38.85181046,-99.14525604,1
4901,United States,United States,38.88164139,-86.03268433,2
4902,United States,United States,38.89306641,-98.8603363,1
4903,United States,United States,38.93455124,-94.3723526,38
4904,United States,United States,38.93925858,-92.3217392,1
4905,United States,United States,38.94063568,-97.20474243,1
4906,United States,United States,38.94844055,-95.2670517,1
4907,United States,United States,38.94901276,-76.83415985,5
4908,United States,United States,38.9529953,-94.76087952,2
4909,United States,United States,38.96214676,-76.19985962,1
4910,United States,United States,38.96531677,-92.29602051,2
4911,United States,United States,38.97177124,-95.23435974,2
4912,United States,United States,38.99073029,-76.94228363,1
4913,United States,United States,39.00252533,-84.62831116,1
4914,United States,United States,39.01245117,-89.7842865,1
4915,United States,United States,39.01488495,-77.45767975,156
4916,United States,United States,39.01620865,-77.45928955,11
4917,United States,United States,39.02524185,-82.04991913,1
4918,United States,United States,39.05633926,-76.89318848,1
4919,United States,United States,39.06843948,-84.3226471,2
4920,United States,United States,39.07902908,-84.50678253,2
4921,United States,United States,39.08777618,-84.38677979,2
4922,United States,United States,39.08942795,-94.57498169,4
4923,United States,United States,39.09999847,-94.58000183,12
4924,United States,United States,39.10055161,-94.58243561,1
4925,United States,United States,39.10080719,-94.58116913,1
4926,United States,United States,39.10136795,-76.62397766,1
4927,United States,United States,39.12031174,-93.19575501,1
4928,United States,United States,39.16438294,-86.53411102,1
4929,United States,United States,39.16485977,-84.45329285,1
4930,United States,United States,39.16671372,-84.54138947,1
4931,United States,United States,39.18386459,-84.4853363,1
4932,United States,United States,39.2286911,-84.54854584,1
4933,United States,United States,39.24621201,-84.42815399,3
4934,United States,United States,39.24790955,-81.56156921,2
4935,United States,United States,39.25380325,-76.71427155,1
4936,United States,United States,39.2679863,-81.51480866,2
4937,United States,United States,39.32300568,-120.1927948,1
4938,United States,United States,39.39788055,-84.56254578,2
4939,United States,United States,39.44094086,-92.54419708,1
4940,United States,United States,39.46425629,-88.37551117,2
4941,United States,United States,39.50761032,-86.79498291,2
4942,United States,United States,39.55019379,-105.0335464,22
4943,United States,United States,39.56416321,-104.8261108,75
4944,United States,United States,39.57758713,-92.29407501,1
4945,United States,United States,39.60100937,-110.8089828,1
4946,United States,United States,39.62547684,-77.70666504,3
4947,United States,United States,39.66107178,-104.8498154,4
4948,United States,United States,39.68758392,-86.52304077,1
4949,United States,United States,39.69643021,-76.0621872,1
4950,United States,United States,39.74488068,-104.9794464,3
4951,United States,United States,39.74876785,-104.7732468,1
4952,United States,United States,39.75941467,-86.17223358,4
4953,United States,United States,39.75953674,-86.17095947,1
4954,United States,United States,39.76721191,-94.79705811,2
4955,United States,United States,39.77407074,-86.16721344,2
4956,United States,United States,39.77599716,-86.0427475,1
4957,United States,United States,39.87088013,-85.76467133,1
4958,United States,United States,39.89153671,-86.25752258,1
4959,United States,United States,39.93847656,-91.40981293,1
4960,United States,United States,39.94691467,-94.82883453,2
4961,United States,United States,39.94953919,-90.21224976,1
4962,United States,United States,39.95681763,-75.19621277,1
4963,United States,United States,39.95956039,-75.16083527,54
4964,United States,United States,39.96834183,-82.99495697,3
4965,United States,United States,39.97226334,-85.96614838,4
4966,United States,United States,39.99246979,-83.01517487,1
4967,United States,United States,40.03152847,-105.2458496,1
4968,United States,United States,40.06173706,-83.00105286,4
4969,United States,United States,40.07869721,-82.92234039,2
4970,United States,United States,40.10853577,-111.664978,2
4971,United States,United States,40.11038971,-91.02967072,1
4972,United States,United States,40.11575699,-83.00240326,1
4973,United States,United States,40.11800385,-88.24491119,2
4974,United States,United States,40.12246323,-75.36584473,1
4975,United States,United States,40.14639664,-105.1144714,2
4976,United States,United States,40.17728043,-76.17546082,2
4977,United States,United States,40.20144272,-77.19231415,4
4978,United States,United States,40.23878479,-111.6586609,2
4979,United States,United States,40.25308609,-103.8161469,2
4980,United States,United States,40.30030441,-109.9902878,1
4981,United States,United States,40.30225372,-78.89781952,2
4982,United States,United States,40.30692673,-112.0112915,1
4983,United States,United States,40.36036682,-111.790863,1
4984,United States,United States,40.36077881,-86.83046722,1
4985,United States,United States,40.39783859,-93.58517456,1
4986,United States,United States,40.42122269,-86.86128235,1
4987,United States,United States,40.42145157,-86.89035034,1
4988,United States,United States,40.42626572,-90.79238129,2
4989,United States,United States,40.44614792,-79.95104218,2
4990,United States,United States,40.45222092,-80.04151154,53
4991,United States,United States,40.4528923,-80.00691986,1
4992,United States,United States,40.45656586,-109.5291214,1
4993,United States,United States,40.47988892,-111.9057846,1
4994,United States,United States,40.48003388,-111.9045334,1
4995,United States,United States,40.50617218,-78.40748596,2
4996,United States,United States,40.51794434,-88.9728775,2
4997,United States,United States,40.58188248,-122.3876266,1
4998,United States,United States,40.598423,-75.41819,2
4999,United States,United States,40.63195419,-79.95205689,2
5000,United States,United States,40.6472435,-89.55117798,1
5001,United States,United States,40.70023727,-75.43393707,4
5002,United States,United States,40.7027092,-111.9505692,2
5003,United States,United States,40.72006226,-74.00474548,1
5004,United States,United States,40.7217865,-74.00944519,2
5005,United States,United States,40.72328568,-111.9316025,1
5006,United States,United States,40.73684311,-74.17340088,78
5007,United States,United States,40.73714066,-112.0051422,13
5008,United States,United States,40.7414093,-93.74821472,1
5009,United States,United States,40.74147034,-74.00338745,1
5010,United States,United States,40.74649811,-74.00944519,48
5011,United States,United States,40.75012589,-111.8928909,1
5012,United States,United States,40.75229645,-73.91036224,5
5013,United States,United States,40.7563591,-111.9537201,4
5014,United States,United States,40.75775528,-82.51805115,2
5015,United States,United States,40.75849915,-73.50605774,14
5016,United States,United States,40.76074982,-111.8892441,2
5017,United States,United States,40.76608276,-111.8915176,2
5018,United States,United States,40.76625061,-111.8914948,2
5019,United States,United States,40.76851273,-111.8858261,2
5020,United States,United States,40.77873612,-74.07154083,69
